"date","day_of_week","DJ_return","log_volume","log_volatility","train"
"1977-02-10","thur",0.00436,0.034091,-10.4384665343164,TRUE
"1977-02-11","fri",-0.006847,-0.046519,-10.3801114474619,TRUE
"1977-02-14","mon",0.007284,-0.104204,-10.3116016661633,TRUE
"1977-02-15","tues",0.006363,0.014409,-10.2900354251918,TRUE
"1977-02-16","wed",0.004206,0.092161,-10.3391497375398,TRUE
"1977-02-17","thur",-0.004831,-0.115887,-10.3673885607106,TRUE
"1977-02-18","fri",-0.003705,-0.168503,-10.425380190414,TRUE
"1977-02-22","tues",-0.000351,-0.18548,-10.5302793634278,TRUE
"1977-02-23","wed",-0.001768,-0.158627,-10.6227274053127,TRUE
"1977-02-24","thur",-0.00604,-0.079527,-10.5741404374738,TRUE
"1977-02-25","fri",0.00089,-0.195432,-10.6760680598132,TRUE
"1977-02-28","mon",0.003198,-0.276113,-10.7333854736933,TRUE
"1977-03-01","tues",0.008835,-0.094932,-10.5038703365043,TRUE
"1977-03-02","wed",-0.00282,-0.172363,-10.5775347055064,TRUE
"1977-03-03","thur",0.00695,-0.197898,-10.4917757431813,TRUE
"1977-03-04","fri",0.005068,-0.123607,-10.4992895344388,TRUE
"1977-03-07","mon",0.00174,-0.207828,-10.5925227986977,TRUE
"1977-03-08","tues",-0.00323,-0.092224,-10.652741276816,TRUE
"1977-03-09","wed",-0.009647,-0.084392,-10.3952143914161,TRUE
"1977-03-10","thur",0.004054,-0.140737,-10.4425796006905,TRUE
"1977-03-11","fri",0.001045,-0.162938,-10.5437869076183,TRUE
"1977-03-14","mon",0.011164,-0.107713,-10.2268542826941,TRUE
"1977-03-15","tues",0.006915,0.104639,-10.1952162013455,TRUE
"1977-03-16","wed",0.003094,0.024708,-10.2725026091547,TRUE
"1977-03-17","thur",-0.00327,-0.043693,-10.3440771667205,TRUE
"1977-03-18","fri",-0.003967,-0.089023,-10.3965282695101,TRUE
"1977-03-21","mon",-0.007814,-0.185169,-10.301279177268,TRUE
"1977-03-22","tues",-0.002709,-0.152558,-10.3826478564634,TRUE
"1977-03-23","wed",-0.009127,-0.116703,-10.2264787875728,TRUE
"1977-03-24","thur",-0.007082,-0.102887,-10.1886480069407,TRUE
"1977-03-25","fri",-0.007305,-0.273619,-10.147567498618,TRUE
"1977-03-28","mon",-0.002965,-0.262664,-10.2282967871492,TRUE
"1977-03-29","tues",0.006351,-0.241409,-10.2167513994322,TRUE
"1977-03-30","wed",-0.011656,-0.140959,-9.97643078787459,TRUE
"1977-03-31","thur",-0.00226,-0.271275,-10.0696512337261,TRUE
"1977-04-01","fri",0.008914,-0.242225,-9.98562515296603,TRUE
"1977-04-04","mon",-0.012806,-0.288912,-9.75764431270372,TRUE
"1977-04-05","tues",0.000633,-0.170706,-9.86223486677666,TRUE
"1977-04-06","wed",-0.00154,-0.270198,-9.96254925884155,TRUE
"1977-04-07","thur",0.004527,-0.231325,-10.0207362309868,TRUE
"1977-04-11","mon",0.005665,-0.207258,-10.0489684570452,TRUE
"1977-04-12","tues",0.014034,0.088396,-9.7447441212707,TRUE
"1977-04-13","wed",0.001088,0.003511,-9.84786345960918,TRUE
"1977-04-14","thur",0.009357,0.336469,-9.78428596794066,TRUE
"1977-04-15","fri",0.000802,-0.07327,-9.88837788073394,TRUE
"1977-04-18","mon",-0.00529,-0.19882,-9.93429651189854,TRUE
"1977-04-19","tues",-0.004241,-0.108189,-9.99925973904912,TRUE
"1977-04-20","wed",0.004061,0.138844,-10.0650826735822,TRUE
"1977-04-21","thur",-0.00723,0.038827,-10.0424714976297,TRUE
"1977-04-22","fri",-0.009373,-0.056703,-9.94544248024957,TRUE
"1977-04-25","mon",-0.013542,-0.068531,-9.69662981815135,TRUE
"1977-04-26","tues",0.001115,-0.086679,-9.79974790978334,TRUE
"1977-04-27","wed",0.008851,-0.058544,-9.75933872488924,TRUE
"1977-04-28","thur",0.003846,-0.169534,-9.83663277848466,TRUE
"1977-04-29","fri",-0.000453,-0.167977,-9.94156685334839,TRUE
"1977-05-02","mon",0.00465,-0.196764,-9.99822095870635,TRUE
"1977-05-03","tues",0.003184,0.008164,-10.0791115084164,TRUE
"1977-05-04","wed",0.006966,0.070635,-10.0635602999079,TRUE
"1977-05-05","thur",0.002887,0.076676,-10.1474133157829,TRUE
"1977-05-06","fri",-0.007127,-0.111533,-10.1181920629356,TRUE
"1977-05-09","mon",-0.003904,-0.34562,-10.1824268876689,TRUE
"1977-05-10","tues",0.003263,-0.018503,-10.2569866875558,TRUE
"1977-05-11","wed",-0.009919,-0.121368,-10.0912748191454,TRUE
"1977-05-12","thur",-0.001468,0.02501,-10.1908712695003,TRUE
"1977-05-13","fri",0.003021,-0.078023,-10.2695628271773,TRUE
"1977-05-16","mon",0.004471,-0.007088,-10.312829365363,TRUE
"1977-05-17","tues",0.004259,0.045809,-10.3592620182039,TRUE
"1977-05-18","wed",0.005782,0.263339,-10.3538231517788,TRUE
"1977-05-19","thur",-0.005782,-0.001524,-10.3489537422058,TRUE
"1977-05-20","fri",-0.006449,-0.115849,-10.3195267700068,TRUE
"1977-05-23","mon",-0.014506,-0.148483,-9.88904455655605,TRUE
"1977-05-24","tues",-0.005094,-0.056804,-9.93911576644925,TRUE
"1977-05-25","wed",-0.01009,-0.023919,-9.83384675766354,TRUE
"1977-05-26","thur",0.005333,-0.12811,-9.88192549355587,TRUE
"1977-05-27","fri",-0.010228,-0.292111,-9.78231276427015,TRUE
"1977-05-31","tues",-0.000189,-0.165313,-9.88760298297035,TRUE
"1977-06-01","wed",0.008741,-0.147848,-9.8384161733926,TRUE
"1977-06-02","thur",-0.003758,-0.130191,-9.91480151471202,TRUE
"1977-06-03","fri",0.010003,-0.040134,-9.81729627840561,TRUE
"1977-06-06","mon",-0.010125,-0.109323,-9.73285336103318,TRUE
"1977-06-07","tues",0.006215,0.001845,-9.76833866875601,TRUE
"1977-06-08","wed",0.004743,0.053698,-9.83095556445031,TRUE
"1977-06-09","thur",-0.003445,-0.052769,-9.91208137386451,TRUE
"1977-06-10","fri",0.001033,-0.01654,-10.0150548460049,TRUE
"1977-06-13","mon",0.001766,-0.031377,-10.1126954082919,TRUE
"1977-06-14","tues",0.011085,0.195829,-9.92793599493847,TRUE
"1977-06-15","wed",-0.005434,0.082229,-9.96820934379998,TRUE
"1977-06-16","thur",0.003134,0.153118,-10.0505537864163,TRUE
"1977-06-17","fri",0,0.054017,-10.1559141991025,TRUE
"1977-06-20","mon",0.004142,0.100956,-10.213378697452,TRUE
"1977-06-21","tues",0.004674,0.357637,-10.2546582441322,TRUE
"1977-06-22","wed",-0.002469,0.186412,-10.3409536746588,TRUE
"1977-06-23","thur",-0.001015,0.156175,-10.4427726663421,TRUE
"1977-06-24","fri",0.004668,0.276844,-10.4683565645231,TRUE
"1977-06-27","mon",-0.006042,-0.044556,-10.4403245580865,TRUE
"1977-06-28","tues",-0.009219,0.088195,-10.2657354250057,TRUE
"1977-06-29","wed",-0.002504,-0.086047,-10.3512748423829,TRUE
"1977-06-30","thur",0.003247,-0.063742,-10.4206384722077,TRUE
"1977-07-01","fri",-0.003991,-0.136388,-10.4683168070017,TRUE
"1977-07-05","tues",0.001029,-0.207502,-10.569543438669,TRUE
"1977-07-06","wed",-0.006435,0.02456,-10.5101378217545,TRUE
"1977-07-07","thur",0.001959,0.04813,-10.5999759086117,TRUE
"1977-07-08","fri",-0.001673,0.137686,-10.692938166013,TRUE
"1977-07-11","mon",-0.002713,-0.046333,-10.7629131913625,TRUE
"1977-07-12","tues",-0.002344,0.08162,-10.8398468170562,TRUE
"1977-07-13","wed",-0.000465,0.110272,-10.9439824539929,TRUE
"1977-07-15","fri",0.003273,0.334314,-10.9841459806481,TRUE
"1977-07-18","mon",0.00512,0.354959,-10.9311132784412,TRUE
"1977-07-19","tues",0.009476,0.414841,-10.5933102652681,TRUE
"1977-07-20","wed",0.001315,0.327443,-10.6910355265176,TRUE
"1977-07-21","thur",0.001411,0.234499,-10.7867139831309,TRUE
"1977-07-22","fri",0.001778,0.080473,-10.8752339135173,TRUE
"1977-07-25","mon",-0.009991,-0.042868,-10.5192634057685,TRUE
"1977-07-26","tues",-0.006651,0.001804,-10.457467054217,TRUE
"1977-07-27","wed",-0.021987,0.209936,-9.50872902249732,TRUE
"1977-07-28","thur",0.001754,0.203057,-9.60949135618638,TRUE
"1977-07-29","fri",9e-05,-0.055994,-9.71483855627556,TRUE
"1977-08-01","mon",0.001953,-0.184559,-9.81320471594401,TRUE
"1977-08-02","tues",-0.004969,-0.183906,-9.86965827013847,TRUE
"1977-08-03","wed",-0.001568,0.007442,-9.96975343136403,TRUE
"1977-08-04","thur",0.002446,-0.132694,-10.0610051273318,TRUE
"1977-08-05","fri",0.000585,-0.07746,-10.1654748480653,TRUE
"1977-08-08","mon",-0.010486,-0.301529,-9.99508148614516,TRUE
"1977-08-09","tues",0,-0.073755,-10.1004420505105,TRUE
"1977-08-10","wed",0.008627,-0.157124,-10.0223026205548,TRUE
"1977-08-11","thur",-0.010893,0.015729,-9.86765217856734,TRUE
"1977-08-12","fri",-0.00724,-0.236981,-9.86649682395124,TRUE
"1977-08-15","mon",0.003472,-0.303943,-9.9463645738449,TRUE
"1977-08-16","tues",-0.005564,-0.098212,-9.98238077112546,TRUE
"1977-08-17","wed",-0.005294,-0.019885,-10.02251638888,TRUE
"1977-08-18","thur",-0.000497,-0.015937,-10.1272578001835,TRUE
"1977-08-19","fri",-0.000903,-0.028988,-10.2303549041023,TRUE
"1977-08-22","mon",0.004403,-0.180871,-10.2777031525294,TRUE
"1977-08-23","tues",-0.001997,-0.054183,-10.3702653503752,TRUE
"1977-08-24","wed",-0.003113,-0.164985,-10.4418645880342,TRUE
"1977-08-25","thur",-0.010192,-0.100277,-10.213970261827,TRUE
"1977-08-26","fri",0.001521,-0.149611,-10.3123437037374,TRUE
"1977-08-29","mon",0.010084,-0.338007,-10.124936041281,TRUE
"1977-08-30","tues",-0.006036,-0.162492,-10.1340462784295,TRUE
"1977-08-31","wed",0.003023,-0.116913,-10.214161251742,TRUE
"1977-09-01","thur",0.003904,-0.13632,-10.2743437192277,TRUE
"1977-09-02","fri",0.008577,-0.318421,-10.1671065438442,TRUE
"1977-09-06","tues",0.0011,-0.283202,-10.2689737734391,TRUE
"1977-09-07","wed",0.003566,-0.163183,-10.3344058624093,TRUE
"1977-09-08","thur",-0.008284,-0.149751,-10.2289836479939,TRUE
"1977-09-09","fri",-0.014043,-0.159953,-9.86009918995731,TRUE
"1977-09-12","mon",-0.003109,-0.126556,-9.94510673973004,TRUE
"1977-09-13","tues",0.000211,-0.348384,-10.0503645167546,TRUE
"1977-09-14","wed",0.004845,-0.194266,-10.0970730297644,TRUE
"1977-09-15","thur",0.002419,-0.14203,-10.186771842757,TRUE
"1977-09-16","fri",-0.004634,-0.134586,-10.2307007863252,TRUE
"1977-09-19","mon",-0.006193,-0.215027,-10.2243147731537,TRUE
"1977-09-20","tues",0.000305,-0.094555,-10.32938978319,TRUE
"1977-09-21","wed",-0.012784,0.058076,-9.99261104939046,TRUE
"1977-09-22","thur",-0.001845,-0.227823,-10.0897373748721,TRUE
"1977-09-23","fri",-0.000322,-0.109216,-10.1948208158134,TRUE
"1977-09-26","mon",0.002987,-0.135767,-10.2739997917962,TRUE
"1977-09-27","tues",-0.006915,-0.087809,-10.2361960011023,TRUE
"1977-09-28","wed",-0.001353,-0.145311,-10.3359001034547,TRUE
"1977-09-29","thur",0.006413,0.018084,-10.3095139181198,TRUE
"1977-09-30","fri",0.008322,0.01593,-10.2070835829687,TRUE
"1977-10-03","mon",0.005709,-0.068649,-10.2188437110899,TRUE
"1977-10-04","tues",-0.01176,-0.000255,-9.97267622890589,TRUE
"1977-10-05","wed",-0.005574,-0.128596,-10.0066640105407,TRUE
"1977-10-06","thur",0.005669,-0.117336,-10.0358315361242,TRUE
"1977-10-07","fri",-0.002057,-0.24377,-10.1305206583698,TRUE
"1977-10-10","mon",-0.000107,-0.666881,-10.2358493286869,TRUE
"1977-10-11","tues",-0.00953,-0.13745,-10.0932408161812,TRUE
"1977-10-12","wed",-0.010035,0.090046,-9.95917300465819,TRUE
"1977-10-13","thur",-0.007076,0.149729,-9.95331266207681,TRUE
"1977-10-14","fri",0.004232,-0.007609,-10.0176876894468,TRUE
"1977-10-17","mon",-0.001583,-0.16898,-10.1168218720601,TRUE
"1977-10-18","tues",0.000207,-0.019172,-10.2220641161983,TRUE
"1977-10-19","wed",-0.010179,0.069658,-10.0523254369538,TRUE
"1977-10-20","thur",0.003196,-0.003426,-10.1316843500199,TRUE
"1977-10-21","fri",-0.008009,-0.018556,-10.0722944451974,TRUE
"1977-10-24","mon",-0.007426,-0.070554,-10.0421886278298,TRUE
"1977-10-25","tues",-0.000973,0.132602,-10.1451367825481,TRUE
"1977-10-26","wed",0.0147,0.183036,-9.7733347609618,TRUE
"1977-10-27","thur",0.006372,0.055906,-9.80244872192097,TRUE
"1977-10-28","fri",0.00496,-0.136675,-9.85958416638312,TRUE
"1977-10-31","mon",-0.005277,-0.189811,-9.90740461421521,TRUE
"1977-11-01","tues",-0.014078,-0.185766,-9.64663026985003,TRUE
"1977-11-02","wed",-0.007538,0.00426,-9.65879247277275,TRUE
"1977-11-03","thur",0.00227,-0.132143,-9.75522756021922,TRUE
"1977-11-04","fri",0.009017,0.051876,-9.71582395654219,TRUE
"1977-11-07","mon",0.007993,0.032774,-9.70992194764671,TRUE
"1977-11-08","tues",-0.000208,-0.066346,-9.81520308626866,TRUE
"1977-11-09","wed",0.002643,0.038885,-9.90645535209984,TRUE
"1977-11-10","thur",0.017105,0.43974,-9.50974218643283,TRUE
"1977-11-11","fri",0.015896,0.535022,-9.29391797838235,TRUE
"1977-11-14","mon",-0.008942,0.118457,-9.30708026333117,TRUE
"1977-11-15","tues",0.005258,0.294931,-9.37915768293688,TRUE
"1977-11-16","wed",-0.00681,0.19046,-9.42529801941053,TRUE
"1977-11-17","thur",-0.006232,0.194531,-9.47854549107282,TRUE
"1977-11-18","fri",0.004677,0.146035,-9.55261492955107,TRUE
"1977-11-21","mon",0.000419,-0.028211,-9.6577011758155,TRUE
"1977-11-22","tues",0.007637,0.319756,-9.66650579242577,TRUE
"1977-11-23","wed",0.000925,0.33364,-9.77036604390257,TRUE
"1977-11-25","fri",0.001327,-0.153859,-9.87230579615276,TRUE
"1977-11-28","mon",-0.00576,0.032054,-9.9086365860863,TRUE
"1977-11-29","tues",-0.014759,0.093624,-9.61754333928726,TRUE
"1977-11-30","wed",0.002933,0.082046,-9.70864290466937,TRUE
"1977-12-01","thur",-0.004821,0.142657,-9.77238420522937,TRUE
"1977-12-02","fri",-0.002097,0.008392,-9.8692069060593,TRUE
"1977-12-05","mon",-0.003587,-0.088805,-9.94731928009568,TRUE
"1977-12-06","tues",-0.017348,0.129584,-9.52280993151878,TRUE
"1977-12-07","wed",0.000644,0.012541,-9.6275404158981,TRUE
"1977-12-08","thur",-0.000644,-0.013007,-9.73220115981417,TRUE
"1977-12-09","fri",0.010258,-0.067942,-9.65771666130314,TRUE
"1977-12-12","mon",0.000638,-0.118593,-9.76237087605384,TRUE
"1977-12-13","tues",-0.000638,-0.062421,-9.86694696617776,TRUE
"1977-12-14","wed",0.009097,0.078563,-9.80908105365571,TRUE
"1977-12-15","thur",-0.005815,0.055755,-9.84830453294776,TRUE
"1977-12-16","fri",-0.003172,-0.005021,-9.93273182824633,TRUE
"1977-12-19","mon",-0.00908,0.040242,-9.86525559727363,TRUE
"1977-12-20","tues",-0.002144,0.133647,-9.96083683164852,TRUE
"1977-12-21","wed",0.009518,0.183311,-9.87294729033644,TRUE
"1977-12-22","thur",0.009635,0.31514,-9.79591540434151,TRUE
"1977-12-23","fri",0.00976,-0.019962,-9.72724862414205,TRUE
"1977-12-27","tues",-0.000205,-0.200123,-9.83253098369881,TRUE
"1977-12-28","wed",0,-0.041175,-9.93789143725648,TRUE
"1977-12-29","thur",0.000831,0.139768,-10.041664002469,TRUE
"1977-12-30","fri",0.000939,0.136002,-10.1447777630189,TRUE
"1978-01-03","tues",-0.01629,-0.150734,-9.69017262428178,TRUE
"1978-01-04","wed",-0.0051,0.155401,-9.74989079752547,TRUE
"1978-01-05","thur",-0.010701,0.130468,-9.65783351407793,TRUE
"1978-01-06","fri",-0.014302,0.229451,-9.45899187755647,TRUE
"1978-01-09","mon",-0.011318,0.293448,-9.39671693922345,TRUE
"1978-01-10","tues",-0.00387,0.185776,-9.4822303321671,TRUE
"1978-01-11","wed",-0.00723,0.089273,-9.51413068836987,TRUE
"1978-01-12","thur",0.002896,0.081936,-9.60694648709803,TRUE
"1978-01-13","fri",-0.003115,-0.15075,-9.69640688129806,TRUE
"1978-01-16","mon",-0.005157,-0.109061,-9.75484412410284,TRUE
"1978-01-17","tues",0.009389,-0.078006,-9.70419384104505,TRUE
"1978-01-18","wed",0.009302,0.020909,-9.66326759649971,TRUE
"1978-01-19","thur",-0.009751,0.024742,-9.61489909097909,TRUE
"1978-01-20","fri",-0.002224,-1.014001,-9.71205562151422,TRUE
"1978-01-23","mon",-0.008064,-0.075685,-9.70468735081171,TRUE
"1978-01-24","tues",0.001128,-0.111602,-9.80773201737177,TRUE
"1978-01-25","wed",0.001127,-0.111443,-9.91053130159371,TRUE
"1978-01-26","thur",-0.011851,-0.065725,-9.74258917542435,TRUE
"1978-01-27","fri",0.001021,-0.173975,-9.84597817806784,TRUE
"1978-01-30","mon",0.010829,-0.184991,-9.73135826085907,TRUE
"1978-01-31","tues",-0.003268,-0.052911,-9.81693909934586,TRUE
"1978-02-01","wed",0.005724,0.053246,-9.85765203475281,TRUE
"1978-02-02","thur",0.001342,0.087096,-9.95919584184449,TRUE
"1978-02-03","fri",-0.005717,-0.087315,-9.99057645980388,TRUE
"1978-02-06","mon",-0.00304,-0.596177,-10.0737815710302,TRUE
"1978-02-07","tues",0.013222,-0.358086,-9.80029416340161,TRUE
"1978-02-08","wed",0.00488,0.009466,-9.85902865955593,TRUE
"1978-02-09","thur",-0.006216,-0.162581,-9.88545551141077,TRUE
"1978-02-10","fri",-0.002343,-0.080299,-9.97890961850227,TRUE
"1978-02-13","mon",-0.002012,-0.224994,-10.0746128223295,TRUE
"1978-02-14","tues",-0.012042,-0.029693,-9.85614700998917,TRUE
"1978-02-15","wed",-0.004545,-0.044988,-9.91865114083226,TRUE
"1978-02-16","thur",-0.011089,0.020671,-9.77914492258145,TRUE
"1978-02-17","fri",-0.000797,-0.132447,-9.88326011352444,TRUE
"1978-02-21","tues",-0.004501,0.034085,-9.94545374306571,TRUE
"1978-02-22","wed",-0.000347,-0.135444,-10.0505352516971,TRUE
"1978-02-23","thur",0.002533,-0.1196,-10.1395096778257,TRUE
"1978-02-24","fri",0.00702,0.063452,-10.1150242250386,TRUE
"1978-02-27","mon",-0.010488,-0.05473,-9.95646436851439,TRUE
"1978-02-28","tues",-0.00836,-0.067374,-9.91017466149406,TRUE
"1978-03-01","wed",0.001629,-0.01081,-10.0096150288998,TRUE
"1978-03-02","thur",0.004189,-0.047929,-10.0725374092463,TRUE
"1978-03-03","fri",0.001151,-0.060233,-10.1744150369401,TRUE
"1978-03-06","mon",-0.006161,-0.214842,-10.1748769411925,TRUE
"1978-03-07","tues",0.005465,-0.069392,-10.1967612289079,TRUE
"1978-03-08","wed",0.005449,0.033362,-10.217364672335,TRUE
"1978-03-09","thur",-0.001159,0.023298,-10.3186454846552,TRUE
"1978-03-10","fri",0.011375,0.23522,-10.0624877389017,TRUE
"1978-03-13","mon",0.001818,0.115356,-10.1592790450723,TRUE
"1978-03-14","tues",0.003415,0.123996,-10.2317097148026,TRUE
"1978-03-15","wed",-0.005233,0.08255,-10.2559573505076,TRUE
"1978-03-16","thur",0.005574,0.1649,-10.2676331898859,TRUE
"1978-03-17","fri",0.007692,0.274875,-10.1996922395132,TRUE
"1978-03-20","mon",0.006626,0.269,-10.181792131442,TRUE
"1978-03-21","tues",-0.014317,0.119431,-9.8160960977852,TRUE
"1978-03-22","wed",-0.006946,0.013377,-9.82775096444045,TRUE
"1978-03-23","thur",-0.001374,-0.018495,-9.92923088694138,TRUE
"1978-03-27","mon",-0.004358,-0.139844,-9.99218872005431,TRUE
"1978-03-28","tues",0.007447,-0.006646,-9.97121065908732,TRUE
"1978-03-29","wed",0.003867,0.155364,-10.0416327725115,TRUE
"1978-03-30","thur",-0.002839,-0.063843,-10.1266306038505,TRUE
"1978-03-31","fri",-0.00298,-0.079235,-10.2076288716153,TRUE
"1978-04-03","mon",-0.00838,-0.074519,-10.1211180785396,TRUE
"1978-04-04","tues",0.005749,-0.079758,-10.1391119161729,TRUE
"1978-04-05","wed",0.010155,0.220889,-9.98978100547673,TRUE
"1978-04-06","thur",0.001139,0.226899,-10.0920012008202,TRUE
"1978-04-07","fri",0.007343,0.147972,-10.0622523611017,TRUE
"1978-04-10","mon",0.005275,0.169771,-10.0976532955958,TRUE
"1978-04-11","tues",-0.004495,0.113988,-10.1499189223761,TRUE
"1978-04-12","wed",-0.005064,0.189254,-10.1849145620802,TRUE
"1978-04-13","thur",0.011573,0.372841,-9.95782062025155,TRUE
"1978-04-14","fri",0.025372,0.864153,-9.14275275406236,TRUE
"1978-04-17","mon",0.018677,1.03937,-8.93897596137296,TRUE
"1978-04-18","tues",-0.008491,0.546055,-8.98505272088757,TRUE
"1978-04-19","wed",0.005921,0.438424,-9.05979418051904,TRUE
"1978-04-20","thur",0.008012,0.636888,-9.1056074532161,TRUE
"1978-04-21","fri",-0.002138,0.317408,-9.20640313308367,TRUE
"1978-04-24","mon",0.016182,0.402536,-9.05725969296711,TRUE
"1978-04-25","tues",0.009074,0.868958,-9.08704455963458,TRUE
"1978-04-26","wed",0.004047,0.632625,-9.17644922035458,TRUE
"1978-04-27","thur",-0.01208,0.401461,-9.13619997177683,TRUE
"1978-04-28","fri",0.012498,0.319074,-9.09213875726957,TRUE
"1978-05-01","mon",0.008337,0.42659,-9.13113093445273,TRUE
"1978-05-02","tues",-0.004927,0.53019,-9.21187575006611,TRUE
"1978-05-03","wed",-0.013601,0.425988,-9.13004323513403,TRUE
"1978-05-04","thur",-0.005347,0.417634,-9.20650872213119,TRUE
"1978-05-05","fri",0.005661,0.536762,-9.27701536040221,TRUE
"1978-05-08","mon",-0.005455,0.323151,-9.34764871688495,TRUE
"1978-05-09","tues",-0.003049,0.203136,-9.44123223910919,TRUE
"1978-05-10","wed",0.000109,0.275653,-9.54657591661115,TRUE
"1978-05-11","thur",0.014538,0.363768,-9.36773445595671,TRUE
"1978-05-12","fri",0.007762,0.59471,-9.39766502340213,TRUE
"1978-05-15","mon",0.007182,0.272271,-9.43618218532744,TRUE
"1978-05-16","tues",0.008865,0.614941,-9.43767996437056,TRUE
"1978-05-17","wed",0.004753,0.551246,-9.512020630136,TRUE
"1978-05-18","thur",-0.008717,0.469545,-9.5092784900224,TRUE
"1978-05-19","fri",-0.004795,0.25584,-9.58077772781069,TRUE
"1978-05-22","mon",0.010069,0.07189,-9.53499947917784,TRUE
"1978-05-23","tues",-0.011913,0.215713,-9.44301482336695,TRUE
"1978-05-24","wed",-0.008757,0.157883,-9.44624284830427,TRUE
"1978-05-25","thur",-0.003,0.052362,-9.53902223253034,TRUE
"1978-05-26","fri",-0.004463,-0.229377,-9.61410422803461,TRUE
"1978-05-30","tues",0.003013,-0.245724,-9.70446916684078,TRUE
"1978-05-31","wed",0.007655,0.076633,-9.70843817255914,TRUE
"1978-06-01","thur",0.000107,0.059963,-9.81377775289919,TRUE
"1978-06-02","fri",0.008103,0.16042,-9.79392183116287,TRUE
"1978-06-05","mon",0.019038,0.371444,-9.35588570093808,TRUE
"1978-06-06","tues",0.003098,0.633317,-9.44898951607735,TRUE
"1978-06-07","wed",-0.005311,0.175678,-9.51533029826094,TRUE
"1978-06-08","thur",0.000197,0.343355,-9.62063221002626,TRUE
"1978-06-09","fri",-0.003323,0.145885,-9.70766833375135,TRUE
"1978-06-12","mon",-0.002925,-0.139127,-9.797513165336,TRUE
"1978-06-13","tues",0.000303,0.087746,-9.90268967092833,TRUE
"1978-06-14","wed",-0.002828,0.269826,-9.99044947620314,TRUE
"1978-06-15","thur",-0.012138,0.024685,-9.79042175892498,TRUE
"1978-06-16","fri",-0.00866,-0.034148,-9.75701668713641,TRUE
"1978-06-19","mon",0.001969,-0.11877,-9.85495970848389,TRUE
"1978-06-20","tues",-0.010284,-0.030847,-9.7582925698028,TRUE
"1978-06-21","wed",-0.006175,0.006698,-9.79292286211752,TRUE
"1978-06-22","thur",0.003352,-0.065532,-9.87617145745807,TRUE
"1978-06-23","fri",-0.00567,-0.01915,-9.91431879928179,TRUE
"1978-06-26","mon",-0.013135,0.003499,-9.69210764232885,TRUE
"1978-06-27","tues",0.006173,0.002527,-9.73116246099285,TRUE
"1978-06-28","wed",0.003176,-0.228847,-9.81783017512368,TRUE
"1978-06-29","thur",0.002108,-0.30347,-9.91416919873519,TRUE
"1978-06-30","fri",-0.003279,-0.484085,-9.99566271165717,TRUE
"1978-07-03","mon",-0.007427,-0.936568,-9.97489934726039,TRUE
"1978-07-05","wed",-0.008773,-0.219187,-9.9116318272909,TRUE
"1978-07-06","thur",0.001711,-0.169148,-10.0104538011378,TRUE
"1978-07-07","fri",0.006532,-0.233583,-10.0154873931485,TRUE
"1978-07-10","mon",0.005315,-0.278051,-10.0529792356962,TRUE
"1978-07-11","tues",0.005494,-0.079423,-10.0833266731261,TRUE
"1978-07-12","wed",0.004422,-0.111624,-10.1379739412909,TRUE
"1978-07-13","thur",-0.000206,-0.233505,-10.2432152022693,TRUE
"1978-07-14","fri",0.018107,-0.052251,-9.64382030637044,TRUE
"1978-07-17","mon",-0.000929,-0.027528,-9.74770198130101,TRUE
"1978-07-18","tues",-0.01205,-0.272844,-9.60922964833549,TRUE
"1978-07-19","wed",0.014015,0.024319,-9.43302028078919,TRUE
"1978-07-20","thur",-0.002477,0.09798,-9.52989791206776,TRUE
"1978-07-21","fri",-0.00622,-0.150596,-9.57777109534043,TRUE
"1978-07-24","mon",-0.002186,-0.264007,-9.67549258837895,TRUE
"1978-07-25","tues",0.009538,-0.1784,-9.63160762897544,TRUE
"1978-07-26","wed",0.009035,0.187812,-9.60749971861618,TRUE
"1978-07-27","thur",0.003982,0.101626,-9.68699277541621,TRUE
"1978-07-28","fri",0.006702,0.080153,-9.71502737568278,TRUE
"1978-07-31","mon",0.006959,0.094239,-9.73499872837331,TRUE
"1978-08-01","tues",-0.001811,0.111394,-9.83422122510833,TRUE
"1978-08-02","wed",0.026122,0.415268,-9.05791804202832,TRUE
"1978-08-03","thur",0.003818,0.737187,-9.14946448761118,TRUE
"1978-08-04","fri",0.001757,0.17306,-9.25160121277538,TRUE
"1978-08-07","mon",-0.003812,0.041941,-9.34027811521482,TRUE
"1978-08-08","tues",0.004689,0.067149,-9.41819576008579,TRUE
"1978-08-09","wed",0.002718,0.413913,-9.51350352706416,TRUE
"1978-08-10","thur",-0.006921,0.205724,-9.5492649330886,TRUE
"1978-08-11","fri",0.006046,0.033257,-9.5991858543436,TRUE
"1978-08-14","mon",-0.003013,-0.007124,-9.68977602322033,TRUE
"1978-08-15","tues",-0.001172,-0.09209,-9.79267614004636,TRUE
"1978-08-16","wed",0.008363,0.096456,-9.76778706410177,TRUE
"1978-08-17","thur",0.006174,0.315217,-9.80180192100114,TRUE
"1978-08-18","fri",-0.003662,0.045271,-9.88060262159867,TRUE
"1978-08-21","mon",-0.008825,-0.120235,-9.82967312346196,TRUE
"1978-08-22","tues",0.003885,-0.116851,-9.90436033329848,TRUE
"1978-08-23","wed",0.00513,0.168613,-9.95283264064737,TRUE
"1978-08-24","thur",0.00039,0.134349,-10.0578378189461,TRUE
